name,latitude,longitude,common_name,scientific_name,indivuals,source,state
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
vijay_dixit,29.45687087,79.58272992,Himalayan Swift,Polytremis discreta,1,inat,Uttarakhand
vijay_dixit,29.44187957,79.58750297,Moore�s Fivering,Ypthima nikaea,1,inat,Uttarakhand
kamal_bisht,29.42535917,79.64635871,Brush-footed Butterflies,Nymphalidae,1,inat,Uttarakhand
kamal_bisht,29.42553818,79.64635938,,Callerebia,1,inat,Uttarakhand
kamal_bisht,29.42602539,79.64687347,White-bordered Copper,Lycaena panava,1,inat,Uttarakhand
nihalsinghukwala,29.36363408,79.18584442,Jewelled Grass-blue,Freyeria putli,1,inat,Uttarakhand
nihalsinghukwala,29.36308858,79.18860625,Pale Grass Blue,Pseudozizeeria maha,1,inat,Uttarakhand
nihalsinghukwala,29.362545,79.19136047,Forget-me-not,Catochrysops strabo,1,inat,Uttarakhand
nihalsinghukwala,29.36363408,79.18584442,Swifts and Allies,Baorini,1,inat,Uttarakhand
nihalsinghukwala,29.36308858,79.18860625,Gram Blue,Euchrysops cnejus,1,inat,Uttarakhand
pankajdangwal,29.44563736,79.63196363,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
pankajdangwal,29.43666789,79.63509069,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
qwertypoiu,29.24957114,79.53350713,Lemon Pansy,Junonia lemonias,1,inat,Uttarakhand
kamlesh3,28.93859958,79.79622748,Grass Skippers,Hesperiinae,1,inat,Uttarakhand
kamlesh3,28.93859958,79.79622748,Three-spotted Grass Yellow,Eurema blanda,1,inat,Uttarakhand
kamal_bisht,29.42511367,79.64667508,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42511367,79.64667508,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42511367,79.64667508,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42510222,79.64656828,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42571639,79.64610289,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
diljeetsingh,29.0170305,79.77392,Gram Blue,Euchrysops cnejus,1,inat,Uttarakhand
kamleshatwal,28.95439719,79.80043028,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Uttarakhand
diljeet_singh,29.00716981,79.77520734,Plains Cupid,Chilades pandava,1,inat,Uttarakhand
negi,29.02245388,79.49084893,Great Eggfly,Hypolimnas bolina,1,inat,Uttarakhand
negi,29.79164832,79.56009116,Bath White,Pontia daplidice,1,inat,Uttarakhand
negi,29.79050482,79.55922883,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.43105728,79.64528549,tabby,Pseudergolis wedah,1,inat,Uttarakhand
negi,29.79199777,79.55993224,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
negi,29.79048067,79.55927644,Small Copper,Lycaena phlaeas,1,inat,Uttarakhand
negi,29.79038785,79.55913562,Typical Blues,Polyommatini,1,inat,Uttarakhand
negi,29.79041637,79.55919363,Typical Sailers,Neptis,1,inat,Uttarakhand
negi,29.79529813,79.55942966,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
negi,29.79052083,79.55903102,Common Beak,Libythea lepita,1,inat,Uttarakhand
negi,29.79042568,79.55926839,Flashes,Rapala,1,inat,Uttarakhand
negi,29.79048649,79.55915272,Cornelian,Deudorix epijarbas,1,inat,Uttarakhand
negi,29.79035032,79.55923788,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
negi,29.79038785,79.55878392,Chinese Peacock Swallowtail,Papilio bianor,1,inat,Uttarakhand
negi,29.79046147,79.55922648,Hybrid Argus,Callerebia hybrida,1,inat,Uttarakhand
negi,29.7903317,79.55917016,Yellows and Sulphurs,Coliadinae,1,inat,Uttarakhand
negi,29.79049231,79.55910075,Common Beak,Libythea lepita,1,inat,Uttarakhand
negi,29.79050395,79.55914333,Common Jester,Symbrenthia lilaea,1,inat,Uttarakhand
negi,29.79030144,79.55897402,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
negi,29.79046641,79.55914535,Common Beak,Libythea lepita,1,inat,Uttarakhand
negi,29.79042539,79.55911115,Rice Swift,Borbo cinnara,1,inat,Uttarakhand
negi,29.79035032,79.55918189,Moore�s Fivering,Ypthima nikaea,1,inat,Uttarakhand
negi,29.79048067,79.55923419,Rice Swift,Borbo cinnara,1,inat,Uttarakhand
negi,29.79052374,79.55927812,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
negi,29.79044256,79.55906991,Common Three-Ring,Ypthima pandocus,1,inat,Uttarakhand
negi,29.79470952,79.55922548,Blues,Polyommatinae,1,inat,Uttarakhand
negi,29.79046292,79.55921743,Large Three-ring,Ypthima nareda,1,inat,Uttarakhand
negi,29.79036399,79.5591088,Banded Treebrown,Lethe confusa,1,inat,Uttarakhand
alokchirping,29.4604149,79.6558242,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamlesh3,28.93964999,79.79874238,Swarthy Skipper,Nastra lherminier,1,inat,Uttarakhand
alokchirping,29.4604149,79.6558242,Moore�s Fivering,Ypthima nikaea,1,inat,Uttarakhand
pankajdangwal,29.44520119,79.63621397,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.43666206,79.63512986,Punches,Dodona,1,inat,Uttarakhand
nihalsinghukwala,29.36163877,79.19087503,Grass Jewel,Chilades trochylus,1,inat,Uttarakhand
vrinda_bajaj,29.09178298,79.3155716,Lemon Pansy,Junonia lemonias,1,inat,Uttarakhand
vijay_dixit,29.440625,79.58820333,Moore�s Fivering,Ypthima nikaea,1,inat,Uttarakhand
vrinda_bajaj,29.03968031,79.25041337,Common Mormon Swallowtail,Papilio polytes,1,inat,Uttarakhand
vrinda_bajaj,29.09178298,79.3155716,Mottled Emigrant,Catopsilia pyranthe,1,inat,Uttarakhand
christophercarter2,30.457973,78.11654269,,Sephisa,1,inat,Uttarakhand
nihalsinghukwala,29.41419792,79.44038389,Pearly-eyes and Allies,Lethe,1,inat,Uttarakhand
bacchidangwal,29.44543769,79.650035,Butterflies,Papilionoidea,1,inat,Uttarakhand
bacchidangwal,29.42889369,79.56719239,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Cornelian,Deudorix epijarbas,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Common Five-ring,Ypthima baldus,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Glassy Tiger,Parantica aglea,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Typical Sailers,Neptis,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Lemon Pansy,Junonia lemonias,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Nawab Butterflies,Polyura,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Banded Treebrown,Lethe confusa,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Blues,Polyommatinae,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Common Three-ring,Ypthima pandocus,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Blues,Polyommatinae,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Blues,Polyommatinae,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Ring Butterflies,Ypthima,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Common Three-ring,Ypthima pandocus,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
negi,29.79061121,79.55931634,Spangle Swallowtail,Papilio protenor,1,inat,Uttarakhand
priyabhatt,28.93947864,79.78887085,Common Evening Brown,Melanitis leda,1,inat,Uttarakhand
kamal_bisht,29.42498969,79.64687347,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42494392,79.64687347,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42492675,79.64690397,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42466353,79.64756011,White-bordered Copper,Lycaena panava,1,inat,Uttarakhand
deepakpandey,29.51054142,79.62618556,Holarctic Azures,Celastrina,1,inat,Uttarakhand
kamal_bisht,29.42539187,79.64623667,White-bordered Copper,Lycaena panava,1,inat,Uttarakhand
kamal_bisht,29.42525696,79.64633122,Sorrel Sapphire,Heliophorus sena,1,inat,Uttarakhand
kamal_bisht,29.42525988,79.64632116,Sorrel Sapphire,Heliophorus sena,1,inat,Uttarakhand
kamal_bisht,29.42533581,79.64643516,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
kamal_bisht,29.42494624,79.64673255,Copper Butterflies,Lycaena,1,inat,Uttarakhand
kamal_bisht,29.42468284,79.64706045,Common Punch,Dodona durga,1,inat,Uttarakhand
kamal_bisht,29.42594717,79.64703367,Yellows and Sulphurs,Coliadinae,1,inat,Uttarakhand
kamal_bisht,29.42505264,79.64756011,Skippers,Hesperiidae,1,inat,Uttarakhand
kamal_bisht,29.42517469,79.64771269,Skippers,Hesperiidae,1,inat,Uttarakhand
kamal_bisht,29.42517469,79.64771269,Skippers,Hesperiidae,1,inat,Uttarakhand
kamal_bisht,29.42524908,79.64749908,Coppers,Lycaeninae,1,inat,Uttarakhand
kamal_bisht,29.42532728,79.64729308,,Callerebia,1,inat,Uttarakhand
kamal_bisht,29.42473411,79.64765167,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
kamal_bisht,29.42508697,79.64744567,White-bordered Copper,Lycaena panava,1,inat,Uttarakhand
kamal_bisht,29.42480278,79.64837644,Coppers,Lycaeninae,1,inat,Uttarakhand
kamal_bisht,29.42542647,79.64727781,striated satyr,Aulocera saraswati,1,inat,Uttarakhand
kamal_bisht,29.42446708,79.64766692,Copper Butterflies,Lycaena,1,inat,Uttarakhand
kamal_bisht,29.42661475,79.64562225,lesser Punch,Dodona dipoea,1,inat,Uttarakhand
kamal_bisht,29.42506656,79.64663699,White-bordered Copper,Lycaena panava,1,inat,Uttarakhand
kamal_bisht,29.42624664,79.64714811,Yellows and Sulphurs,Coliadinae,1,inat,Uttarakhand
kamal_bisht,29.42624664,79.64714811,Large Three-ring,Ypthima nareda,1,inat,Uttarakhand
bacchidangwal,29.44516947,79.62827858,hill jezebel,Delias belladonna,1,inat,Uttarakhand
bacchidangwal,29.44543769,79.650035,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Spotless Grass Yellow,Eurema laeta,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Metalmark Butterflies,Riodinidae,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Spangle Swallowtail,Papilio protenor,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Admirals and Allies,Limenitidinae,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Banded Treebrown,Lethe confusa,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Common Punch,Dodona durga,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Common Punch,Dodona durga,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Common Sergeant,Athyma perius,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Common Punch,Dodona durga,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Common Sergeant,Athyma perius,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Common Punch,Dodona durga,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Ringed Argus,Callerebia annada,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Ringed Argus,Callerebia annada,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Ringed Argus,Callerebia annada,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Admirals and Allies,Limenitidinae,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Admirals and Allies,Limenitidinae,1,inat,Uttarakhand
sanjaybisht,29.5119711,79.6219771,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
nihalsinghukwala,29.36123991,79.19114828,Common Mormon Swallowtail,Papilio polytes,1,inat,Uttarakhand
deepakpandey,29.51077433,79.62611097,Himalayan sergeant,Athyma opalina,1,inat,Uttarakhand
deepakpandey,29.51082883,79.62678589,Grass Yellows,Eurema,1,inat,Uttarakhand
deepakpandey,29.51195969,79.62195453,Line Blues,Prosotas,1,inat,Uttarakhand
deepakpandey,29.51195764,79.62195675,Line Blues,Prosotas,1,inat,Uttarakhand
deepakpandey,29.51177528,79.62181311,,Athyma,1,inat,Uttarakhand
deepakpandey,29.51169383,79.62223689,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51169842,79.62225414,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51143708,79.62242914,Banded Treebrown,Lethe confusa,1,inat,Uttarakhand
deepakpandey,29.51129933,79.62265228,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51124411,79.62253389,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51110828,79.62279372,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51113525,79.62280344,Common Sergeant,Athyma perius,1,inat,Uttarakhand
deepakpandey,29.51110828,79.62279372,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51113933,79.6228025,Common Sergeant,Athyma perius,1,inat,Uttarakhand
deepakpandey,29.51113978,79.62281539,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.51038947,79.62296917,,Callerebia,1,inat,Uttarakhand
deepakpandey,29.51026889,79.62310494,,Aglais,1,inat,Uttarakhand
deepakpandey,29.51029025,79.62309781,,Callerebia,1,inat,Uttarakhand
deepakpandey,29.51027847,79.62309953,,Callerebia,1,inat,Uttarakhand
deepakpandey,29.51030008,79.62309094,,Callerebia,1,inat,Uttarakhand
deepakpandey,29.50937186,79.62311147,Ring Butterflies,Ypthima,1,inat,Uttarakhand
deepakpandey,29.50923811,79.62420089,Typical Blues,Polyommatini,1,inat,Uttarakhand
deepakpandey,29.50923314,79.62420194,Typical Blues,Polyommatini,1,inat,Uttarakhand
deepakpandey,29.50903392,79.62456819,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
deepakpandey,29.50913556,79.62452553,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
deepakpandey,29.50916689,79.62454114,Indian Red Admiral,Vanessa indica,1,inat,Uttarakhand
deepakpandey,29.50915167,79.62453997,Himalayan sergeant,Athyma opalina,1,inat,Uttarakhand
deepakpandey,29.50914864,79.62501958,tabby,Pseudergolis wedah,1,inat,Uttarakhand
deepakpandey,29.509628,79.62391756,Ring Butterflies,Ypthima,1,inat,Uttarakhand
deepakpandey,29.50964178,79.62389375,Himalayan Five-ring,Ypthima sakra,1,inat,Uttarakhand
deepakpandey,29.50964178,79.62389375,Himalayan Five-ring,Ypthima sakra,1,inat,Uttarakhand
deepakpandey,29.50963931,79.62389575,Ring Butterflies,Ypthima,1,inat,Uttarakhand
deepakpandey,29.50923983,79.62292678,Himalayan Five-ring,Ypthima sakra,1,inat,Uttarakhand
deepakpandey,29.50923964,79.62292678,Ring Butterflies,Ypthima,1,inat,Uttarakhand
deepakpandey,29.50906239,79.62306772,striated satyr,Aulocera saraswati,1,inat,Uttarakhand
deepakpandey,29.50907919,79.62318439,striated satyr,Aulocera saraswati,1,inat,Uttarakhand
deepakpandey,29.50916369,79.62310353,Common Punch,Dodona durga,1,inat,Uttarakhand
deepakpandey,29.50907919,79.62318439,striated satyr,Aulocera saraswati,1,inat,Uttarakhand
deepakpandey,29.50908139,79.62324494,striated satyr,Aulocera saraswati,1,inat,Uttarakhand
deepakpandey,29.50907894,79.62324389,striated satyr,Aulocera saraswati,1,inat,Uttarakhand
deepakpandey,29.50933381,79.62287194,Common Punch,Dodona durga,1,inat,Uttarakhand
kamlesh3,28.93728127,79.80242606,Common Evening Brown,Melanitis leda,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Common wall,Lasiommata schakra,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Yellow Coster,Acraea issoria,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Skippers,Hesperiidae,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Typical Sailers,Neptis,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Pallas' Sailer,Neptis sappho,1,inat,Uttarakhand
negi,29.46071394,79.65582423,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
negi,29.4464823,79.55964156,White-bordered Copper,Lycaena panava,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Grass Yellows,Eurema,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Yellow Coster,Acraea issoria,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Butterflies,Papilionoidea,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Butterflies,Papilionoidea,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Yellows and Sulphurs,Coliadinae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Skippers,Hesperiidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Skippers,Hesperiidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,"Alpines, Arctics, Nymphs and Satyrs",Satyrini,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,"Alpines, Arctics, Nymphs and Satyrs",Satyrini,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,"Satyrs, Morphos, and Allies",Satyrinae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Spotless Grass Yellow,Eurema laeta,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Common Sailer,Neptis hylas,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,"Alpines, Arctics, Nymphs and Satyrs",Satyrini,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Common Sailer,Neptis hylas,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,"Alpines, Arctics, Nymphs and Satyrs",Satyrini,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,"Satyrs, Morphos, and Allies",Satyrinae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Common Five-ring,Ypthima baldus,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Holarctic Azures,Celastrina,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,hill jezebel,Delias belladonna,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Holly Blue,Celastrina argiolus,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Holly Blue,Celastrina argiolus,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Common Hedge Blue,Acytolepis puspa,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Holly Blue,Celastrina argiolus,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,hill jezebel,Delias belladonna,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44543273,79.63229861,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4456375,79.6319636,Typical Sailers,Neptis,1,inat,Uttarakhand
pankajdangwal,29.44569433,79.63204112,Butterflies,Papilionoidea,1,inat,Uttarakhand
pankajdangwal,29.44569433,79.63204112,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.44569433,79.63204112,Common Five-ring,Ypthima baldus,1,inat,Uttarakhand
pankajdangwal,29.44569433,79.63204112,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.415406,79.5940544,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.415406,79.5940544,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Common Five-ring,Ypthima baldus,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Gossamer-winged Butterflies,Lycaenidae,1,inat,Uttarakhand
pankajdangwal,29.220922,79.5303404,Lemon Emigrant,Catopsilia pomona,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Butterflies,Papilionoidea,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Nawab Butterflies,Polyura,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Brush-footed Butterflies,Nymphalidae,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Brush-footed Butterflies,Nymphalidae,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Holarctic Azures,Celastrina,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Garden Whites,Pieris,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Chocolate Pansy,Junonia iphita,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Brush-footed Butterflies,Nymphalidae,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Indian Tortoiseshell,Aglais caschmirensis,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Western Courtier Butterfly,Sephisa dichroa,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,hill jezebel,Delias belladonna,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Ring Butterflies,Ypthima,1,inat,Uttarakhand
pankajdangwal,29.4078477,79.60889451,Ring Butterflies,Ypthima,1,inat,Uttarakhand
vijay_dixit,29.44176667,79.586075,Common Punch,Dodona durga,1,inat,Uttarakhand
bacchidangwal,29.44516947,79.62827858,Tailed Punch,Dodona eugenes,1,inat,Uttarakhand
bacchidangwal,29.44543769,79.650035,Holarctic Azures,Celastrina,1,inat,Uttarakhand
bacchidangwal,29.44543769,79.650035,Ring Butterflies,Ypthima,1,inat,Uttarakhand
